id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38786131,Nakano 2DK HK#34,17228309,Zen,,Nakano Ku,35.699,139.67364,Entire home/apt,12000,2,2,2020-12-28,0.14,14,0
38786234,Cozy 2 Bedroom near Shinjuku HK#43,17228309,Zen,,Nakano Ku,35.69905,139.67366,Entire home/apt,5000,2,6,2020-12-30,0.45,14,0
38786374,Nakano 2DK HK#53,17228309,Zen,,Nakano Ku,35.69862,139.6722,Entire home/apt,12000,2,6,2020-08-29,0.45,14,0
38789120,"[W3]near to Shinjuku,Shibuya,Ueno etc,self checkIn",193171483,Liyan,,Kita Ku,35.74024,139.74847,Private room,2900,1,29,2020-03-17,1.90,13,351
38792630,新宿 大久保. 歌舞伎町 503  地铁2分钟Shinjuku- Kabukicho、,296689302,Qingmei,,Shinjuku Ku,35.69893,139.70525,Entire home/apt,11000,1,12,2020-03-02,0.78,4,181
38796892,（暁。宿）直达新宿池袋家庭温馨治愈宽敞独栋一户建,296747938,遙仁,,Itabashi Ku,35.77809,139.68038,Entire home/apt,9500,1,4,2020-01-31,0.24,1,91
38803482,A0宿.錦糸町JR 成田線✈️ 機場直達,214640453,Hanako,,Sumida Ku,35.70229,139.8127,Entire home/apt,5605,2,7,2020-02-10,0.44,12,361
38810996,SKYTREE SWEET HOME,21504159,Michi,,Sumida Ku,35.71121,139.81753,Entire home/apt,30000,3,0,,,23,174
38815128,Shinjyuku ikebukuro yamanote line  6-min internet,300219904,たけ,,Kita Ku,35.74011,139.74546,Entire home/apt,17000,1,25,2021-01-01,1.59,1,180
38816996,Shinjuku 2bedrooms 3F 新宿-大久保,296689302,Qingmei,,Shinjuku Ku,35.70187,139.69342,Entire home/apt,18000,1,13,2020-11-01,0.87,4,130
38817356,Shinjuku 2bedrooms 新宿 大久保徒步5分钟4F,296689302,Qingmei,,Shinjuku Ku,35.70194,139.69294,Entire home/apt,16000,1,10,2020-09-21,0.70,4,130
38817552,Shinjuku★shin-okubo 4mins  2F 新宿-新大久保4分钟,296689302,Qingmei,,Shinjuku Ku,35.70199,139.70353,Entire home/apt,10000,1,2,2020-01-29,0.15,4,17
38818095,新宿歌舞伎町 东新宿徒步3分钟 304,294324106,舞,,Shinjuku Ku,35.69574,139.70697,Entire home/apt,7086,1,2,2020-07-20,0.13,4,58
38818313,新宿 大久保 歌舞伎町6,294324106,舞,,Shinjuku Ku,35.69799,139.70166,Entire home/apt,7650,1,40,2020-11-23,2.78,4,217
38829571,3 min from Ryogoku Sta.  ＜Sharing room＞④,111369542,黒川,,Sumida Ku,35.69466,139.79076,Shared room,2000,1,9,2020-12-05,0.62,18,241
38829827,3 min from Ryogoku Sta.  ＜Sharing room＞⑤,111369542,黒川,,Sumida Ku,35.69544,139.7902,Shared room,2000,1,5,2020-02-24,0.36,18,247
38829915,3 min from Ryogoku Sta.  ＜Sharing room＞③,111369542,黒川,,Sumida Ku,35.69619,139.79194,Shared room,2000,1,13,2020-11-03,0.86,18,207
38830338,3 min from Ryogoku Sta. ＜Sharing room＞②,111369542,黒川,,Sumida Ku,35.69545,139.7912,Shared room,2000,1,6,2020-01-30,0.40,18,155
38832314,JR Hirai station 3min! Two bedroom #201,99144775,Yo,,Edogawa Ku,35.7065,139.84515,Entire home/apt,9429,3,7,2020-01-23,0.46,3,301
38837370,"一軒家/Disney直通/14人/駅5分/JR秋葉原,東京駅13分/NRT直通有/WiFi",297339086,Koji,,Katsushika Ku,35.71984,139.86201,Entire home/apt,9429,2,8,2020-02-21,0.54,2,90
38838175,★NEW/Not share room★ Cozy area/near ASAKUSA/MAX6 p,197190511,Hiroyuki,,Taito Ku,35.71628,139.78725,Entire home/apt,16529,2,14,2020-02-24,0.89,6,104
38838552,桜の家,104756500,Kaneko,,Taito Ku,35.71026,139.78189,Entire home/apt,13000,2,1,2019-10-07,0.06,2,0
38848457,043AKIHABARA-Cozy Stylish Apt./ 10min to Sta.,296387687,043,,Taito Ku,35.70323,139.77697,Entire home/apt,13436,3,13,2020-03-20,0.82,7,364
38855301,赤坂駅徒歩1分☆デザインステイ赤坂704☆映画館風ホワイト ハウス+プロジェクター＋クロムキャス,297514455,Yuki,,Minato Ku,35.67461,139.73775,Entire home/apt,5121,2,28,2021-01-10,1.87,2,333
38856709,【RIKI.FLAT 201】20sec to Kimino Nawa Stairs!,60606373,Sho,,Shinjuku Ku,35.68652,139.72442,Entire home/apt,6986,1,42,2020-12-26,2.66,5,89
38857261,Near Ueno/Asakusa#3mins to Skytree#60㎡ cozy room,201500222,Kenta,,Sumida Ku,35.71099,139.81528,Private room,20000,1,12,2020-02-25,0.80,17,179
38858788,【RIKI.FLAT 101】20sec to Kimino Nawa Stairs!,60606373,Sho,,Shinjuku Ku,35.68463,139.72388,Entire home/apt,6843,1,36,2020-11-30,2.27,5,90
38858994,【RIKI.FLAT 102】20sec to Kimino Nawa Stairs!,60606373,Sho,,Shinjuku Ku,35.68686,139.72456,Entire home/apt,6757,1,32,2020-12-31,2.00,5,89
38859564,【RIKI.FLAT 301】20sec to Kimino Nawa Stairs!,60606373,Sho,,Shinjuku Ku,35.68519,139.72302,Entire home/apt,5871,1,26,2020-09-15,1.64,5,89
38874850,Akigawa JR 160m SEREGA102 Tokyo suburb 2ppl loft,38919757,Max Masaking,,Akiruno Shi,35.73055,139.28493,Entire home/apt,3986,1,13,2020-12-27,0.81,7,82
38878826,"Tokyo sky tower hotel / Max18P / HND,NRT Direct",204921681,Tei,,Sumida Ku,35.71043,139.81325,Private room,120000,2,2,2020-12-19,0.17,4,0
38882841,"3Sta. 4Lines, GREAT LOCATION!! Studio APT w/Loft A",239692287,Shu,,Shinjuku Ku,35.712,139.68128,Hotel room,1814,1,84,2021-01-12,5.24,13,181
38883039,上野车站走路五分钟。秋葉原、浅草徒步圈儿。,104756500,Kaneko,,Taito Ku,35.71219,139.78104,Entire home/apt,15000,2,18,2021-01-07,1.11,2,0
38883590,#102★3min to the nearest station♪Ikebukuro 13 min,296961205,Nakahara,,Itabashi Ku,35.74955,139.7099,Entire home/apt,3243,1,14,2020-09-28,0.94,2,311
38884051,Tokyo River side dormitory Asakusabashi 5 min walk,297797029,Trace,,Chuo Ku,35.69475,139.78709,Hotel room,1477,1,56,2020-09-29,3.47,5,181
38884240,ヒルズ駒込2F · 8min to Sta.Near Ueno/Akihabara,236443900,Ayako,,Bunkyo Ku,35.73338,139.7552,Entire home/apt,7254,2,24,2021-01-01,1.53,2,348
38897227,Shinjuku 2 minutes  -Okubo 直达新宿2分钟 大久保301,294322772,鈴木,,Shinjuku Ku,35.70059,139.69235,Entire home/apt,15000,1,4,2020-07-16,0.25,3,130
38897551,Shinjuku 2 minutes 東新宿3F 05,294322772,鈴木,,Shinjuku Ku,35.70107,139.70513,Entire home/apt,10000,1,4,2020-07-14,0.26,3,189
38897896,Little Forest  新房源  上野/浅草/秋叶原/新宿  浅草天空树步行圈  独享整个房源,234477095,Vivian,,Taito Ku,35.71927,139.78869,Shared room,12000,1,11,2020-02-06,0.70,8,90
38907289,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi301,68939316,Scott,,Kita Ku,35.73813,139.74978,Entire home/apt,3500,1,3,2020-04-02,0.20,9,365
38908404,OPENSALE#Ikebukuro/8ppl/Detached house/WIFI,297992717,Hanna,,Toshima Ku,35.73999,139.70974,Entire home/apt,25571,1,3,2020-02-14,0.24,1,176
38909835,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi302,68939316,Scott,,Kita Ku,35.73783,139.75156,Private room,3500,1,0,,,9,341
38910987,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi303,68939316,Scott,,Kita Ku,35.73801,139.75134,Entire home/apt,3250,2,9,2020-04-11,0.64,9,365
38911456,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi401,68939316,Scott,,Kita Ku,35.73814,139.74954,Entire home/apt,3500,2,2,2019-12-17,0.13,9,365
38911765,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi402,68939316,Scott,,Kita Ku,35.73839,139.75032,Private room,3500,1,1,2019-11-07,0.07,9,365
38912336,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi403,68939316,Scott,,Toshima Ku,35.73674,139.74972,Entire home/apt,3250,2,2,2020-02-24,0.13,9,365
38913494,Shinjuku Simple Private Double Bed Room/Free WiFi,298034580,Meagan,,Shinjuku Ku,35.70211,139.696,Entire home/apt,4800,1,33,2020-03-17,2.05,1,43
38914636,Japanese Style TATAMI room in Shinjuku / Free WiFi,144246778,BIG House,,Shinjuku Ku,35.70256,139.6975,Entire home/apt,3450,1,7,2020-03-16,0.51,52,89
38914729,Lovely Simple Private Double Bed Room/Free WiFi,144246778,BIG House,,Shinjuku Ku,35.70398,139.69667,Entire home/apt,3800,1,11,2020-11-30,0.76,52,64
38916900,NEW OPEN★16ppl Gratias House Tokyo Sky Tree,100280744,Ins,,Katsushika Ku,35.73068,139.83517,Entire home/apt,15000,1,7,2020-10-11,0.44,1,3
38921397,Airport access 錦糸町天空樹(押上Oshiage Skytree),214640453,Hanako,,Sumida Ku,35.70323,139.81201,Entire home/apt,5605,2,6,2020-02-09,0.39,12,341
38938296,SNSDiscount! LargeGroup&LongStay!AmazingCleanRoom.,202651201,Tatsuji,,Katsushika Ku,35.74876,139.84919,Entire home/apt,54643,1,32,2021-01-01,2.06,1,57
38938897,Shinjyuku ikebukuro walk3-min viall internet,226398756,Xiaokai,,Toshima Ku,35.73956,139.71539,Entire home/apt,18743,1,34,2021-01-01,2.15,3,100
38939858,★Free WiFi★　2-bed for 3 people#1004,71735650,Kyo,,Chuo Ku,35.67315,139.77614,Entire home/apt,6214,1,0,,,48,365
38940114,1min sta! 2 stories house/Direct to Shinjuku/2 BDR,183877565,UI Home Company,,Suginami Ku,35.72304,139.62405,Entire home/apt,30286,1,1,2020-11-21,0.43,31,271
38940541,★Free WiFi★　2-bed for 3 people#904,71735650,Kyo,,Chuo Ku,35.67198,139.77449,Entire home/apt,6214,1,3,2020-01-08,0.20,48,365
38941177,★Free WiFi★　2-bed for 3 people#804,71735650,Kyo,,Chuo Ku,35.6729,139.77534,Entire home/apt,6214,1,1,2019-10-29,0.07,48,365
38941608,★Free WiFi★　2-bed for 3 people#704,71735650,Kyo,,Chuo Ku,35.67327,139.77604,Entire home/apt,6214,1,5,2020-01-12,0.32,48,365
38941944,★Free WiFi★　2-bed for 3 people#604,71735650,Kyo,,Chuo Ku,35.67157,139.77549,Entire home/apt,6214,1,0,,,48,365
38942289,★Free WiFi★　2-bed for 3 people#504,71735650,Kyo,,Chuo Ku,35.67128,139.77478,Entire home/apt,6214,1,1,2020-01-23,0.08,48,365
38943085,★Free WiFi★　2-bed for 3 people#404,71735650,Kyo,,Chuo Ku,35.67128,139.77561,Entire home/apt,6214,1,1,2020-01-18,0.08,48,365
38943221,Near Shibakoen&Tokyo tower☆Maisonette type,298267413,隆史,,Minato Ku,35.65016,139.74668,Entire home/apt,12069,1,61,2021-01-21,4.01,2,353
38943474,新宿/楼下商业街/卫生间2个/无线Wi-Fi/复合式日式两层公寓Whitehouse5、6楼,106338787,Myunghee,,Shinjuku Ku,35.69996,139.70451,Entire home/apt,23800,2,5,2019-12-25,0.33,12,365
38961284,新宿歌舞伎町/大久保 4bedrooms,231273877,青梅,,Shinjuku Ku,35.69949,139.70543,Entire home/apt,20286,2,1,2019-11-14,0.07,13,87
38961586,新宿/大久保/歌舞伎町1F 2bedrooms,231273877,青梅,,Shinjuku Ku,35.69985,139.70486,Entire home/apt,11000,2,3,2020-01-24,0.20,13,89
38961722,新宿大久保/歌舞伎町 2F 2bedrooms,231273877,青梅,,Shinjuku Ku,35.69835,139.70407,Entire home/apt,8857,2,6,2020-02-17,0.39,13,89
38964069,1mins to Asakusa/7mins to Sta./freewifi/TI1F,279007121,Arisa,,Sumida Ku,35.71253,139.80603,Entire home/apt,1785,1,17,2020-02-28,1.16,9,169
38981353,Luxurious&StylishStayInCenterOf Ginza#24Hr Support,26107414,Bruce,,Chuo Ku,35.6684,139.76733,Entire home/apt,17714,1,8,2020-11-01,0.51,23,149
38989325,#203★3min to the nearest station♪Ikebukuro 13 min,296961205,Nakahara,,Itabashi Ku,35.74967,139.709,Entire home/apt,3243,1,13,2020-02-29,0.82,2,333
38991268,♪Sakura-saku♪ Near Ikebukuro! 10minutes by subway.,298716453,和代,,Nerima Ku,35.76188,139.6468,Private room,10429,3,11,2020-02-13,0.72,2,91
38996495,10PAX☆You only Full Private house☆Parking☆,224659960,Fuji,,Shinagawa Ku,35.61182,139.71188,Entire home/apt,2766,1,13,2021-01-01,0.83,1,76
39003954,87㎡/936 sqf  Japanese modern condo  for 9 guests,298882669,Akiko,,Setagaya Ku,35.64485,139.67018,Entire home/apt,23000,1,24,2021-01-23,1.52,1,195
39005234,Oshiage Ciel Lodge /Private house/3 min Oshiage,298871352,Satoshi,,Sumida Ku,35.70677,139.81594,Entire home/apt,3274,2,17,2021-01-01,1.19,1,50
39006597,7min walk to station/4pax/Pockt-WiFi/Shinjuku area,240574838,Mari,,Shinjuku Ku,35.69867,139.69322,Entire home/apt,5229,1,9,2020-07-25,0.58,1,16
39011309,Ichiyu Tokyo#G1 New!1min to Ueno via MTR★Free Wifi,292115979,一遊,,Taito Ku,35.71999,139.7888,Entire home/apt,19429,3,8,2020-01-29,0.52,13,3
39011437,池袋駅步行10min高级4层别墅；FREE WIFI；3卧室； 交通便利；可停车；中英日法ok,288253478,坛,,Toshima Ku,35.73709,139.71245,Entire home/apt,28929,2,3,2020-02-12,0.19,1,90
39012525,Ikebukuro Apartment Cozy Studio,199874031,Chie,,Toshima Ku,35.72592,139.71108,Entire home/apt,8371,2,22,2021-01-23,1.47,4,13
39013720,Japanese Traditional House,298960126,Ayaka,,Shinjuku Ku,35.70976,139.71303,Private room,4900,1,3,2020-02-04,0.23,1,88
39015401,Hao Bros. Home WA,178965087,Yoshihito,,Katsushika Ku,35.74758,139.86986,Entire home/apt,13183,2,9,2020-02-01,0.60,1,0
39020842,SG HOUSE Tokyo Ota RoomB /Zoshiki station 2minute,283157058,YUMIKO&YASUTAKA(Yas),,Ota Ku,35.55074,139.71507,Entire home/apt,4025,2,13,2021-01-04,0.86,2,63
39033087,#7F#Spacious Family Home near Akihabara*Rare Find*,252490870,家家,,Taito Ku,35.70311,139.77977,Entire home/apt,29800,1,13,2020-06-21,0.90,14,27
39033426,#301#1BR Japanese Style Home near Akihabara/Ueno,252490870,家家,,Taito Ku,35.70341,139.77748,Private room,2843,1,3,2021-01-25,2.43,14,49
39034671,601/MAX 7guests/Ryogoku/Asakusa/Skytree/PocketWiFi,177955651,Hostel-Inn Tokyo Ryogoku,,Sumida Ku,35.70199,139.79736,Entire home/apt,17591,1,36,2020-12-31,2.42,13,28
39036852,"Prvt Room for 5 w/ Bath&Toilet, Shinjuku Shibuya",35937211,,,Shibuya Ku,35.68125,139.69231,Private room,7229,1,8,2020-03-01,0.56,8,84
39037035,"Lovely&Bright Prvt Room for 4, Shibuya Shinjuku",35937211,,,Shibuya Ku,35.6813,139.69055,Private room,5980,1,11,2020-12-25,0.74,8,84
39037171,"Modern Private Room for 4, Shibuya Shinjuku",35937211,,,Shibuya Ku,35.68125,139.69226,Private room,6032,1,14,2020-02-18,0.93,8,0
39038579,"3 min walk to JR Line, free WIFI, quiet, New Open!",75351511,Melanie 芳,,Toshima Ku,35.73064,139.72628,Entire home/apt,9000,2,6,2020-01-23,0.39,4,90
39038683,【PCデスク・チェア完備】スカイ302★押上駅徒歩２分｜無料Wi-Fi(高速・無制限)｜,299176279,Nao,,Sumida Ku,35.70751,139.81502,Entire home/apt,3371,2,15,2020-12-26,0.96,8,58
39040190,【PCデスク・チェア完備】スカイ401★押上駅徒歩２分｜無料Wi-Fi(高速・無制限),299176279,Nao,,Sumida Ku,35.70752,139.81487,Entire home/apt,3517,1,25,2021-01-18,1.64,8,61
39040465,130sqm/24PAX/15beds/JRKomagome2min/Shinjuku16min,299206258,Satellite Tokyo,,Toshima Ku,35.73666,139.75026,Entire home/apt,29800,7,20,2020-08-02,1.33,4,118
39040923,[801]Airport Direct!Metro 1min!Asakusa!,241166766,Tokyo Kuramae,,Taito Ku,35.70478,139.792,Entire home/apt,11314,1,37,2020-12-13,2.46,14,0
39044793,Max5person/JR上野/浅草/秋葉原/3double bed/Room WiFi free,287790951,Miho,,Taito Ku,35.72069,139.78967,Entire home/apt,3500,7,23,2021-01-06,1.44,18,82
39044825,Near station 6 min/Free wifi/Max 4 guests#3102,253559407,Eri,,Kita Ku,35.74856,139.746,Entire home/apt,2793,1,9,2021-01-03,0.59,20,247
39045202,Near station 6 min/Free wifi/Max 4 guests#3103,253559407,Eri,,Kita Ku,35.74829,139.74462,Entire home/apt,2793,1,5,2020-01-16,0.32,20,266
39045523,Near station 6 min/Free wifi/Max 4 guests#104,253559407,Eri,,Kita Ku,35.74962,139.74495,Entire home/apt,2546,1,10,2020-12-31,0.68,20,233
39048844,"1F Retro/Cute house, Kamata, 9min Haneda airprt WF",1160146,Miko,,Ota Ku,35.55667,139.73351,Entire home/apt,3471,1,10,2021-01-19,0.75,4,51
39061800,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi201,68939316,Scott,,Kita Ku,35.73698,139.75036,Entire home/apt,3500,2,1,2019-10-20,0.06,9,365
39062156,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi202,68939316,Scott,,Kita Ku,35.73645,139.75148,Private room,3500,2,0,,,9,365
39062669,2min JR Komagome|Yamanote Line|Max4|WIFI|Hoshi203,68939316,Scott,,Kita Ku,35.73785,139.75111,Entire home/apt,3250,2,2,2019-12-30,0.13,9,365
39063920,Near Ikebukuro Sta. 2 single beds for 2 ppl☆,299410342,Ou,,Toshima Ku,35.73795,139.70591,Entire home/apt,3000,1,18,2021-01-22,1.20,2,50
39065042,Nearest Sta 2mins/Easy to Shinjuku&Tokyo Sta by JR,70438155,MingJuan,,Toshima Ku,35.73673,139.75009,Entire home/apt,23460,2,6,2020-03-08,0.39,16,179
39070422,043AKIHABARA-Cozy Modern Apt./ 10min to Sta.,296387687,043,,Taito Ku,35.7032,139.77679,Entire home/apt,12226,3,3,2020-02-10,0.20,7,350
39071061,043AKIHABARA-Cozy Stylish Apt./ 10min to Sta.,296387687,043,,Taito Ku,35.70299,139.77701,Entire home/apt,13436,3,13,2020-03-12,0.84,7,358
39073430,043AKIHABARA-Cozy Stylish Apt./ 10min to Sta.,296387687,043,,Taito Ku,35.70287,139.77675,Entire home/apt,13436,3,7,2020-02-15,0.45,7,364
39074128,043AKIHABARA-Cozy Stylish Apt./ 10min to Sta.,296387687,043,,Taito Ku,35.70513,139.77652,Entire home/apt,13436,3,14,2020-03-23,0.89,7,364
39074656,043AKIHABARA-Cozy Stylish Apt./ 10min to Sta.,296387687,043,,Taito Ku,35.70323,139.77833,Entire home/apt,13436,3,13,2020-02-18,0.82,7,364
39075244,043AKIHABARA-Cozy Stylish Apt./ 10min to Sta.,296387687,043,,Taito Ku,35.70445,139.77814,Entire home/apt,13436,3,2,2019-11-27,0.14,7,364
39089199,NEWLY OPEN ! Shinjyuku!  4 stations nearby,34622264,Tanuki,,Shinjuku Ku,35.7134,139.68416,Entire home/apt,37000,1,15,2021-01-01,1.02,1,1
39090312,"Nostalgic old town, Whole private house, Max 10ppl",299611076,Hiroki & Manami,,Sumida Ku,35.72466,139.81338,Entire home/apt,14643,2,14,2020-01-25,0.88,1,83
39091677,Clean Spacious Apt Shinjuku-Yoyogi-Shibuya 4PAX,35937211,,,Shibuya Ku,35.68164,139.69207,Entire home/apt,10457,1,11,2020-02-29,0.72,8,0
39091690,JR Ueno station 4 min on foot! Mixed Dormitory with Wi-fi,299624387,ｸﾞﾘｯｽﾞ東京上野駅前,,Taito Ku,35.71575,139.77967,Shared room,2975,1,1,2020-07-07,0.15,7,63
39091692,JR Ueno station 4 min on foot!  Female Dormitory room with Wi-fi,299624387,ｸﾞﾘｯｽﾞ東京上野駅前,,Taito Ku,35.71597,139.77901,Shared room,2975,1,1,2020-01-20,0.08,7,63
39091694,JR Ueno station 4 min on foot! Private double room with Wi-fi,299624387,ｸﾞﾘｯｽﾞ東京上野駅前,,Taito Ku,35.71422,139.77836,Private room,9101,1,6,2020-09-21,0.44,7,59
39091695,JR Ueno station 4 min on foot! Private room for 5 persons with Wi-fi,299624387,ｸﾞﾘｯｽﾞ東京上野駅前,,Taito Ku,35.71436,139.78031,Private room,11682,1,1,2019-11-29,0.07,7,62
39091696,JR Ueno station 4 min on foot! Private room for 6 persons with Wi-fi,299624387,ｸﾞﾘｯｽﾞ東京上野駅前,,Taito Ku,35.7147,139.77864,Private room,13251,1,1,2020-01-01,0.08,7,63
39091699,JR Ueno station 4 min on foot! Private room for 4 persons with Wi-fi,299624387,ｸﾞﾘｯｽﾞ東京上野駅前,,Taito Ku,35.71501,139.77861,Private room,10874,1,0,,,7,62
39091703,JR Ueno station 4 min on foot! Private room for 6 persons with Wi-fi,299624387,ｸﾞﾘｯｽﾞ東京上野駅前,,Taito Ku,35.71481,139.77854,Private room,13307,1,0,,,7,63
39091741,Cozy Dorm! 5-bed dormitory in bunkyo blanc,148049239,Sam,,Bunkyo Ku,35.72316,139.75628,Shared room,3000,1,2,2019-10-15,0.13,3,90
39092041,"Modern Trendy Room Yoyogi, Shibuya 4P MAX",35937211,,,Shibuya Ku,35.6822,139.6918,Entire home/apt,10457,1,12,2020-03-21,0.76,8,1
39095004,Good old! Modern Room for 5 people in bunkyo blanc,148049239,Sam,,Bunkyo Ku,35.72425,139.75499,Private room,8000,1,5,2020-01-19,0.32,3,91
39095419,Modern Japanese-Style Double Room in bunkyo blanc,148049239,Sam,,Bunkyo Ku,35.72342,139.75623,Private room,6000,1,5,2020-02-22,0.32,3,91
39095785,Kid friendly/Cozy apart/Free Wi-Fi,35258613,Yuri,,Sumida Ku,35.70533,139.81255,Entire home/apt,8245,2,1,2020-07-31,0.17,24,122
39095937,【ROOM 101】 SKYTREE VIEW! 1LDK! MAX 4PPL FREE WIFI!,299640502,Mio,,Koto Ku,35.70477,139.82018,Entire home/apt,2251,1,31,2021-01-02,2.01,14,154
39096078,Near Ikebukuro Sta 6ppl♪Maisonette type room☆,299410342,Ou,,Toshima Ku,35.73801,139.70637,Entire home/apt,5857,1,21,2021-01-07,1.35,2,52
39097045,10 min Tokyo Skytree/Family friendly apartment,35258613,Yuri,,Sumida Ku,35.70478,139.81342,Entire home/apt,9423,2,3,2020-01-29,0.19,24,33
39099202,Ueno/asakusa/tokyo sky tree on foot Direct arrival,234477095,Vivian,,Taito Ku,35.71933,139.78705,Entire home/apt,13500,3,8,2020-01-15,0.53,8,0
39099213,Spacious house! Perfect for long term MK104,297536882,Sugita,,Sumida Ku,35.70263,139.80105,Entire home/apt,17029,1,29,2020-12-20,1.86,3,241
39116808,6mins->Ikebukuro Sta/Japanese-style room+Breakfast,291686177,ｻｸﾗﾎﾃﾙ池袋,,Toshima Ku,35.73322,139.70902,Private room,17990,1,0,,,11,88
39120963,Central Newly Modern House/Walkable to Shinjuku【A】,299849921,Global,,Shinjuku Ku,35.69996,139.68878,Entire home/apt,7500,1,16,2021-01-16,1.04,2,81
39121681,Central Newly Modern House/Walkable to Shinjuku【B】,299849921,Global,,Shinjuku Ku,35.69996,139.68878,Entire home/apt,7500,1,14,2020-01-27,0.89,2,90
39124055,50%off Near shinjuku Brand new 3floors villa,272866336,Catherine,,Itabashi Ku,35.74617,139.72093,Entire home/apt,11742,2,7,2020-12-31,0.47,2,90
39126223,テレワークに最適！Near Mt. Takao and Hosei University ♯102,172315948,Yuko,,Hachioji Shi,35.62996,139.31146,Entire home/apt,2800,1,28,2021-01-27,1.94,3,89
39136533,#202 Comfy Guest Room in Shinjuku / 3min Station,294212985,Akemi,,Shinjuku Ku,35.69868,139.71033,Entire home/apt,3600,2,16,2020-11-19,1.09,6,207
39136761,"Liberty Kameari Apartment   #407 Furnished, Tokyo",298195173,Takeo,,Katsushika Ku,35.75542,139.85042,Private room,4800,3,0,,,1,0
39138423,Minimalistic 1BDR Apt in Shinjuku,300205491,Iori,,Shinjuku Ku,35.69918,139.70389,Entire home/apt,4455,1,18,2021-01-03,1.38,2,47
39142570,[Corona measure taken]Private house near Shinagawa,173962342,Akihiro,,Shinagawa Ku,35.61653,139.72281,Entire home/apt,10429,1,25,2020-12-31,1.66,9,136
39146490,Elegant Modern Apt. in Higashi-Shinjuku,300205491,Iori,,Shinjuku Ku,35.69803,139.70516,Entire home/apt,6018,1,14,2020-10-25,0.99,2,44
39158637,[201]New apartment 1 room Shinjuku 4min by train,292765051,Rei,,Nakano Ku,35.69635,139.68536,Entire home/apt,3500,3,36,2021-01-10,2.36,4,0
39158855,【202】New apartment 1 room Shinjuku 4min by train,292765051,Rei,,Nakano Ku,35.69635,139.68543,Entire home/apt,3500,3,18,2020-12-28,1.22,4,10
39160664,Near Asakusa/Skytree★Newly House 3LDK For Families,300407268,Henri,,Sumida Ku,35.73794,139.82036,Entire home/apt,8486,1,49,2020-12-24,3.14,2,264
